Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
C120931,H0472,MINI BLACK CANDLE,1,2010-10-01 07:22:30,3.92,10857,France
C100550,E0224,VINTAGE RED CANDLE,6,2010-10-01 07:27:26,2.33,10214,United Kingdom
C100550,00291,JUMBO SILVER SIGN,1,2010-10-01 07:27:26,9.25,10214,United Kingdom
C100550,E0182,FABRIC  FRAME,24,2010-10-01 07:27:26,5.62,10214,United Kingdom
C100550,S0067,WOODEN  FRAME,1,2010-10-01 07:27:26,1.82,10214,United Kingdom
C120560,00399,METAL PINK DECORATION,1,2010-10-01 08:08:08,3.34,10323,Spain
C120213,Y0269,WOODEN GOLD LANTERN,1,2010-10-01 08:20:38,1.14,10737,United Kingdom
C100470,X0371,RETRO GOLD CANDLE,1,2010-10-01 09:14:17,1.25,10620,United Kingdom
C100470,U0070,VINTAGE GOLD STORAGE,1,2010-10-01 09:14:17,2.41,10620,United Kingdom
C100470,I0188,VINTAGE BLACK HOLDER,2,2010-10-01 09:14:17,2.62,10620,United Kingdom
C100470,00450,WOODEN  DECORATION,1,2010-10-01 09:14:17,7.26,10620,United Kingdom
C104558,00132,METAL RED SIGN,1,2010-10-01 09:35:02,2.91,11504,United Kingdom
C109114,00438,RETRO BLACK HEART,4,2010-10-01 10:05:30,3.11,11302,Spain
C109114,S0056,FABRIC IVORY SIGN,1,2010-10-01 10:05:30,2.38,11302,Spain
C109114,00111,JUMBO WHITE CANDLE,1,2010-10-01 10:05:30,1.47,11302,Spain
C101844,I0497,METAL PINK HEART,4,2010-10-01 10:06:07,4.59,11174,United Kingdom
C101844,N0229,WOODEN GREEN CANDLE,1,2010-10-01 10:06:07,2.82,11174,United Kingdom
C101844,C0064,VINTAGE IVORY LANTERN,1,2010-10-01 10:06:07,3.1,11174,United Kingdom
C101844,E0217,MINI BLACK CANDLE,1,2010-10-01 10:06:07,5.1,11174,United Kingdom
C121111,00435,JUMBO IVORY HOLDER,1,2010-10-01 10:11:16,2.96,11758,United Kingdom
C122297,K0469,FABRIC  STORAGE,12,2010-10-01 10:38:43,10.22,11667,United Kingdom
C105421,00378,PAPER IVORY CANDLE,1,2010-10-01 10:47:35,9.6,10547,Germany
C105421,00039,CERAMIC RED HOLDER,1,2010-10-01 10:47:35,1.74,10547,Germany
C100766,00135,FABRIC BLUE DECORATION,2,2010-10-01 11:00:04,2.47,10049,United Kingdom
C100766,00315,CERAMIC  HEART,2,2010-10-01 11:00:04,3.64,10049,United Kingdom
C100766,B0196,RETRO BLACK BUNTING,3,2010-10-01 11:00:04,4.45,10049,United Kingdom
C115253,00096,JUMBO GOLD HOLDER,24,2010-10-01 11:02:14,12.11,10606,United Kingdom
C115253,Q0175,VINTAGE GOLD SIGN,1,2010-10-01 11:02:14,4.04,10606,United Kingdom
C115253,C0425,JUMBO  HOLDER,2,2010-10-01 11:02:14,5.55,10606,United Kingdom
C115253,K0416,MINI PINK STORAGE,1,2010-10-01 11:02:14,5.38,10606,United Kingdom
C121480,A0349,METAL  HEART,6,2010-10-01 11:20:27,2.31,11737,United Kingdom
C113458,V0263,PAPER SILVER HEART,2,2010-10-01 11:29:24,9.89,11460,United Kingdom
C114075,K0416,MINI PINK STORAGE,1,2010-10-01 11:32:55,5.25,11672,United Kingdom
C114075,D0247,JUMBO  LANTERN,1,2010-10-01 11:32:55,4.06,11672,United Kingdom
C114075,00156,WOODEN GREEN DECORATION,3,2010-10-01 11:32:55,7.49,11672,United Kingdom
C114473,L0208,GLASS  BUNTING,12,2010-10-01 11:36:59,4.85,10890,United Kingdom
C114473,P0455,PAPER  BOX,2,2010-10-01 11:36:59,4.71,10890,United Kingdom
C104791,I0317,MINI SILVER CANDLE,1,2010-10-01 12:15:17,5.7,11422,United Kingdom
C114651,K0380,PAPER PINK SIGN,12,2010-10-01 12:19:29,8.69,11730,Germany
C108037,00381,PAPER BLACK BOX,3,2010-10-01 12:24:34,1.78,11463,United Kingdom
C108037,00483,METAL GREEN SIGN,1,2010-10-01 12:24:34,1.32,11463,United Kingdom
C108724,B0037,RETRO  BUNTING,1,2010-10-01 12:26:12,5.23,10004,United Kingdom
C102834,00348,CERAMIC RED CANDLE,1,2010-10-01 12:31:37,4.58,11967,United Kingdom
C102834,S0352,FABRIC BLACK STORAGE,1,2010-10-01 12:31:37,3.77,11967,United Kingdom
C109508,W0202,RETRO BLACK BOX,4,2010-10-01 12:42:43,3.96,10447,United Kingdom
C109508,00378,PAPER IVORY CANDLE,1,2010-10-01 12:42:43,9.76,10447,United Kingdom
C108846,X0337,CERAMIC PINK HEART,1,2010-10-01 12:42:51,3.89,10251,United Kingdom
C106937,00393,MINI CREAM HEART,1,2010-10-01 13:25:36,5.53,11464,United Kingdom
C100695,Z0149,MINI PINK HOLDER,1,2010-10-01 13:33:27,3.67,10084,United Kingdom
C100695,H0095,PAPER GOLD CANDLE,1,2010-10-01 13:33:27,3.04,10084,United Kingdom
C100695,O0233,CERAMIC WHITE FRAME,1,2010-10-01 13:33:27,18.75,10084,United Kingdom
C109601,S0067,WOODEN  FRAME,2,2010-10-01 13:59:48,1.98,10956,United Kingdom
C106332,X0019,CERAMIC IVORY DECORATION,1,2010-10-01 14:15:01,37.98,10578,Spain
C106332,V0263,PAPER SILVER HEART,1,2010-10-01 14:15:01,9.37,10578,Spain
C106332,P0455,PAPER  BOX,1,2010-10-01 14:15:01,5.15,10578,Spain
C108064,00072,PAPER IVORY CANDLE,4,2010-10-01 14:32:17,4.46,11527,United Kingdom
C123768,T0319,RETRO CREAM FRAME,3,2010-10-01 14:35:09,10.89,11344,United Kingdom
C123768,V0314,RETRO PINK DECORATION,1,2010-10-01 14:35:09,16.62,11344,United Kingdom
C123768,E0205,PAPER BLACK BOX,1,2010-10-01 14:35:09,3.21,11344,United Kingdom
C123768,00120,GLASS GREEN FRAME,2,2010-10-01 14:35:09,5.02,11344,United Kingdom
C108003,00366,PAPER PINK DECORATION,2,2010-10-01 14:41:11,1.16,11192,United Kingdom
C112792,D0107,WOODEN CREAM HEART,1,2010-10-01 14:58:36,1.49,11653,United Kingdom
C119441,00063,FABRIC  HEART,1,2010-10-01 15:07:23,1.2,11129,United Kingdom
C119441,C0425,JUMBO  HOLDER,1,2010-10-01 15:07:23,5.66,11129,United Kingdom
C115718,I0302,CERAMIC CREAM HEART,1,2010-10-01 15:11:29,2.58,11264,United Kingdom
C102101,00099,METAL IVORY SIGN,1,2010-10-01 15:49:25,8.47,10227,United Kingdom
C108485,00267,CERAMIC  BOX,2,2010-10-01 16:09:12,7.81,11476,United Kingdom
C108485,00387,GLASS WHITE HEART,2,2010-10-01 16:09:12,3.89,11476,United Kingdom
C108485,F0299,JUMBO GREEN CANDLE,24,2010-10-01 16:09:12,1.78,11476,United Kingdom
C108485,00471,RETRO RED FRAME,3,2010-10-01 16:09:12,15.33,11476,United Kingdom
C106805,B0109,MINI BLUE CANDLE,1,2010-10-01 16:16:27,5.13,11606,United Kingdom
C101763,K0416,MINI PINK STORAGE,3,2010-10-01 16:16:30,5.39,11175,United Kingdom
C101763,N0133,JUMBO GOLD SIGN,2,2010-10-01 16:16:30,9.14,11175,United Kingdom
C123651,Y0418,VINTAGE BLUE HEART,12,2010-10-01 17:00:29,1.37,11951,Germany
C118223,Y0485,GLASS SILVER LANTERN,4,2010-10-01 17:11:54,3.63,11704,Australia
C123580,Z0226,VINTAGE  BUNTING,1,2010-10-01 17:39:08,6.13,10221,United Kingdom
C113589,B0343,MINI IVORY CANDLE,3,2010-10-01 17:41:52,6.97,10919,United Kingdom
C118708,P0383,METAL GREEN DECORATION,1,2010-10-01 18:08:33,14.27,11679,France
C115778,Y0289,METAL WHITE FRAME,1,2010-10-01 18:14:09,1.99,10421,Netherlands
C119109,K0256,VINTAGE GREEN DECORATION,6,2010-10-01 18:29:00,15.98,11899,France
C119109,00435,JUMBO IVORY HOLDER,1,2010-10-01 18:29:00,3.09,11899,France
C119109,B0353,JUMBO BLUE HEART,3,2010-10-01 18:29:00,2.21,11899,France
C122572,00201,METAL GOLD STORAGE,1,2010-10-01 18:41:40,15.48,11827,Germany
C104474,00027,PAPER SILVER BOX,1,2010-10-01 18:52:21,4.25,11564,Germany
C104474,D0499,METAL  LANTERN,4,2010-10-01 18:52:21,3.98,11564,Germany
C115846,G0001,WOODEN RED BOX,1,2010-10-01 20:18:15,8.22,10390,United Kingdom
C113299,Y0289,METAL WHITE FRAME,2,2010-10-01 20:20:20,1.95,10836,United Kingdom
C113299,F0475,METAL RED BOX,1,2010-10-01 20:20:20,1.2,10836,United Kingdom
C113299,00138,PAPER CREAM STORAGE,1,2010-10-01 20:20:20,8.65,10836,United Kingdom
C113299,00345,WOODEN GREEN SIGN,1,2010-10-01 20:20:20,3.16,10836,United Kingdom
C101067,L0046,MINI IVORY STORAGE,1,2010-10-01 21:05:32,6.76,10508,United Kingdom
C101067,00477,RETRO GOLD HEART,2,2010-10-01 21:05:32,4.69,10508,United Kingdom
C101067,J0184,VINTAGE GOLD CANDLE,1,2010-10-01 21:05:32,3.0,10508,United Kingdom
C101067,Y0160,GLASS PINK BUNTING,2,2010-10-01 21:05:32,4.88,10508,United Kingdom
C109666,V0493,FABRIC  HEART,4,2010-10-01 21:31:44,1.86,11383,United Kingdom
C109666,D0473,RETRO CREAM STORAGE,1,2010-10-01 21:31:44,3.2,11383,United Kingdom
C109666,M0152,CERAMIC GREEN FRAME,1,2010-10-01 21:31:44,8.28,11383,United Kingdom
C109666,O0313,METAL  CANDLE,4,2010-10-01 21:31:44,13.53,11383,United Kingdom
C109666,C0494,VINTAGE GREEN SIGN,1,2010-10-01 21:31:44,35.69,11383,United Kingdom
C101052,D0115,GLASS GOLD HOLDER,6,2010-10-01 22:42:27,6.58,11509,United Kingdom
C101052,G0284,GLASS WHITE LANTERN,4,2010-10-01 22:42:27,1.6,11509,United Kingdom
C101052,W0227,WOODEN GOLD CANDLE,1,2010-10-01 22:42:27,19.4,11509,United Kingdom
C100359,G0403,CERAMIC GREEN BUNTING,2,2010-10-01 22:55:25,3.62,11712,United Kingdom
C100359,F0377,CERAMIC  DECORATION,1,2010-10-01 22:55:25,3.42,11712,United Kingdom
C123228,I0386,WOODEN CREAM HOLDER,1,2010-10-01 23:06:02,7.12,10957,United Kingdom
C123228,C0064,VINTAGE IVORY LANTERN,4,2010-10-01 23:06:02,3.18,10957,United Kingdom
C106077,L0275,GLASS  CANDLE,3,2010-10-02 01:56:03,4.92,10971,United Kingdom
C114636,B0122,FABRIC WHITE SIGN,4,2010-10-02 03:58:14,15.5,11898,Germany
C114636,X0032,VINTAGE GOLD DECORATION,3,2010-10-02 03:58:14,5.16,11898,Germany
C114636,W0361,JUMBO PINK HEART,2,2010-10-02 03:58:14,6.68,11898,Germany
C114636,K0469,FABRIC  STORAGE,2,2010-10-02 03:58:14,11.13,11898,Germany
C101907,G0185,METAL IVORY BOX,2,2010-10-02 06:43:26,5.58,10849,France
C100625,00069,JUMBO SILVER SIGN,1,2010-10-02 09:12:07,7.9,10542,United Kingdom
C100895,A0287,GLASS  DECORATION,4,2010-10-02 10:25:04,2.19,11836,United Kingdom
C105852,00426,METAL CREAM HOLDER,3,2010-10-02 10:32:53,3.08,11234,United Kingdom
C105852,00171,PAPER  HEART,3,2010-10-02 10:32:53,2.14,11234,United Kingdom
C122699,00282,FABRIC  LANTERN,1,2010-10-02 10:45:22,0.86,10796,France
C122699,00162,FABRIC SILVER BUNTING,4,2010-10-02 10:45:22,2.37,10796,France
C122699,Z0082,PAPER SILVER FRAME,6,2010-10-02 10:45:22,6.72,10796,France
C122699,L0194,WOODEN SILVER BUNTING,4,2010-10-02 10:45:22,4.32,10796,France
C109901,00015,METAL WHITE SIGN,2,2010-10-02 11:12:50,8.7,11974,Switzerland
C109901,U0029,MINI  BUNTING,2,2010-10-02 11:12:50,1.32,11974,Switzerland
C109901,T0292,VINTAGE RED BOX,4,2010-10-02 11:12:50,2.07,11974,Switzerland
C103008,S0067,WOODEN  FRAME,1,2010-10-02 11:54:57,1.82,11668,United Kingdom
C115327,00336,RETRO WHITE HOLDER,1,2010-10-02 12:20:58,2.03,10575,United Kingdom
C105066,B0376,JUMBO  SIGN,2,2010-10-02 12:22:36,2.16,11336,Australia
C102700,W0361,JUMBO PINK HEART,1,2010-10-02 12:29:10,6.67,10288,United Kingdom
C108006,00498,VINTAGE  HEART,4,2010-10-02 13:39:49,5.08,10110,Switzerland
C108006,T0292,VINTAGE RED BOX,1,2010-10-02 13:39:49,2.1,10110,Switzerland
C108006,00234,WOODEN PINK STORAGE,2,2010-10-02 13:39:49,11.89,10110,Switzerland
C120864,V0112,METAL GREEN HEART,2,2010-10-02 13:44:54,10.93,11213,France
C120864,V0044,WOODEN GREEN BUNTING,1,2010-10-02 13:44:54,1.48,11213,France
C120864,00180,CERAMIC  BOX,1,2010-10-02 13:44:54,2.26,11213,France
C106968,V0493,FABRIC  HEART,2,2010-10-02 13:48:19,1.84,11217,Germany
C101141,00309,JUMBO BLUE STORAGE,1,2010-10-02 13:49:21,2.9,11433,United Kingdom
C101141,A0407,GLASS  STORAGE,1,2010-10-02 13:49:21,2.06,11433,United Kingdom
C104051,W0346,PAPER GOLD FRAME,1,2010-10-02 14:20:20,2.83,11681,United Kingdom
C100736,Z0119,RETRO GREEN BOX,6,2010-10-02 15:05:27,3.4,11797,Spain
C122808,00369,GLASS CREAM HEART,2,2010-10-02 15:21:17,2.06,11189,United Kingdom
C122808,Y0290,PAPER RED DECORATION,2,2010-10-02 15:21:17,4.27,11189,United Kingdom
C122808,B0265,RETRO  LANTERN,2,2010-10-02 15:21:17,13.97,11189,United Kingdom
C110010,H0472,MINI BLACK CANDLE,1,2010-10-02 15:26:12,3.87,10764,Germany
C110010,L0094,GLASS  DECORATION,1,2010-10-02 15:26:12,1.34,10764,Germany
C119849,X0170,GLASS IVORY SIGN,1,2010-10-02 15:34:54,4.42,10080,United Kingdom
C119849,Q0340,MINI  BUNTING,2,2010-10-02 15:34:54,9.73,10080,United Kingdom
C119849,00327,MINI  DECORATION,1,2010-10-02 15:34:54,1.99,10080,United Kingdom
C120401,00183,PAPER BLUE LANTERN,1,2010-10-02 15:42:14,2.91,10507,France
C103242,F0377,CERAMIC  DECORATION,1,2010-10-02 15:50:24,3.38,11426,Belgium
C121185,N0229,WOODEN GREEN CANDLE,24,2010-10-02 16:35:05,2.78,10028,Netherlands
C118728,L0046,MINI IVORY STORAGE,3,2010-10-02 17:11:44,6.46,10231,United Kingdom
C112486,B0122,FABRIC WHITE SIGN,12,2010-10-02 17:49:57,15.34,10686,United Kingdom
C112486,P0383,METAL GREEN DECORATION,2,2010-10-02 17:49:57,13.76,10686,United Kingdom
C112486,E0334,VINTAGE SILVER STORAGE,2,2010-10-02 17:49:57,15.51,10686,United Kingdom
C112486,00270,JUMBO BLUE BOX,2,2010-10-02 17:49:57,1.73,10686,United Kingdom
C106125,P0383,METAL GREEN DECORATION,1,2010-10-02 17:57:39,14.43,10320,United Kingdom
C106125,I0154,METAL BLUE HEART,1,2010-10-02 17:57:39,12.63,10320,United Kingdom
C106125,G0230,MINI SILVER BUNTING,6,2010-10-02 17:57:39,2.13,10320,United Kingdom
C106125,00492,RETRO BLACK CANDLE,1,2010-10-02 17:57:39,3.48,10320,United Kingdom
C104658,00000,VINTAGE RED FRAME,1,2010-10-02 18:22:58,2.07,10552,United Kingdom
C116689,00066,FABRIC RED HEART,1,2010-10-02 19:25:40,4.9,10345,United Kingdom
C107270,00210,WOODEN WHITE FRAME,1,2010-10-02 19:56:46,4.37,10322,United Kingdom
C111488,00372,RETRO BLACK STORAGE,1,2010-10-02 20:59:31,4.26,11234,France
C113263,D0103,METAL RED HEART,1,2010-10-02 22:58:37,1.91,11394,Germany
C120157,00165,FABRIC  DECORATION,1,2010-10-03 01:14:32,1.64,11791,United Kingdom
C101653,00462,RETRO PINK SIGN,6,2010-10-03 01:23:25,21.06,10301,Portugal
C109206,00144,FABRIC GOLD STORAGE,4,2010-10-03 01:46:57,4.3,11806,United Kingdom
C115130,00060,JUMBO GOLD BOX,1,2010-10-03 02:31:09,28.58,11669,United Kingdom
C117266,C0331,METAL SILVER STORAGE,12,2010-10-03 04:27:38,15.24,11808,United Kingdom
C112925,I0449,FABRIC SILVER FRAME,1,2010-10-03 06:12:53,14.25,10737,Portugal
C116326,00048,FABRIC PINK LANTERN,2,2010-10-03 08:59:43,6.8,10518,United Kingdom
C116746,I0163,JUMBO BLACK BOX,2,2010-10-03 09:22:49,24.58,11973,Germany
C116746,S0452,CERAMIC WHITE STORAGE,3,2010-10-03 09:22:49,5.35,11973,Germany
C116746,D0499,METAL  LANTERN,1,2010-10-03 09:22:49,3.85,11973,Germany
C116746,O0155,CERAMIC GREEN BUNTING,4,2010-10-03 09:22:49,4.41,11973,Germany
C109164,C0331,METAL SILVER STORAGE,1,2010-10-03 09:28:16,14.32,10736,Netherlands
C121917,K0005,METAL  SIGN,2,2010-10-03 09:36:49,6.56,10983,United Kingdom
C105820,P0128,JUMBO SILVER SIGN,1,2010-10-03 09:43:01,5.7,11714,United Kingdom
C104459,G0427,METAL WHITE FRAME,2,2010-10-03 09:48:35,2.29,11138,Germany
C104459,C0221,GLASS  HEART,1,2010-10-03 09:48:35,2.66,11138,Germany
C104459,00459,RETRO  HOLDER,1,2010-10-03 09:48:35,5.47,11138,Germany
C114009,00315,CERAMIC  HEART,1,2010-10-03 10:04:40,3.52,10019,Germany
C103698,F0035,RETRO CREAM HEART,6,2010-10-03 10:53:23,5.99,10058,Germany
C103698,C0457,PAPER BLUE BUNTING,3,2010-10-03 10:53:23,8.21,10058,Germany
C103698,V0379,METAL CREAM DECORATION,1,2010-10-03 10:53:23,2.74,10058,Germany
C103747,00162,FABRIC SILVER BUNTING,1,2010-10-03 12:20:45,2.45,11730,United Kingdom
C103747,H0193,METAL PINK BUNTING,1,2010-10-03 12:20:45,3.83,11730,United Kingdom
C103747,S0352,FABRIC BLACK STORAGE,24,2010-10-03 12:20:45,3.8,11730,United Kingdom
C103747,00468,VINTAGE CREAM FRAME,1,2010-10-03 12:20:45,4.55,11730,United Kingdom
C114921,B0265,RETRO  LANTERN,4,2010-10-03 12:31:31,13.19,10729,Germany
C113231,00177,JUMBO CREAM BOX,1,2010-10-03 12:31:35,3.36,11371,United Kingdom
C110577,J0238,PAPER PINK DECORATION,2,2010-10-03 14:30:37,4.14,11561,Switzerland
C121515,00462,RETRO PINK SIGN,2,2010-10-03 15:06:24,21.11,11016,United Kingdom
C121515,O0145,WOODEN IVORY CANDLE,12,2010-10-03 15:06:24,4.92,11016,United Kingdom
C121515,00435,JUMBO IVORY HOLDER,1,2010-10-03 15:06:24,2.98,11016,United Kingdom
C121515,X0148,GLASS GREEN FRAME,2,2010-10-03 15:06:24,6.65,11016,United Kingdom
C121515,00051,MINI GOLD CANDLE,2,2010-10-03 15:06:24,10.87,11016,United Kingdom
C121367,A0158,WOODEN CREAM DECORATION,1,2010-10-03 16:10:01,5.6,11624,Germany
C100554,E0443,FABRIC  SIGN,1,2010-10-03 16:15:51,13.63,10121,United Kingdom
C106271,00405,GLASS BLUE LANTERN,2,2010-10-03 16:43:16,3.27,10462,United Kingdom
C106271,00126,RETRO  LANTERN,1,2010-10-03 16:43:16,3.8,10462,United Kingdom
C106271,R0490,FABRIC GOLD FRAME,2,2010-10-03 16:43:16,19.14,10462,United Kingdom
C110890,J0238,PAPER PINK DECORATION,1,2010-10-03 17:08:49,4.12,10913,United Kingdom
C114791,F0110,CERAMIC  SIGN,2,2010-10-03 17:26:35,14.36,10835,United Kingdom
C105370,00318,METAL BLACK LANTERN,1,2010-10-03 17:45:13,53.8,10660,Germany
C105370,00156,WOODEN GREEN DECORATION,3,2010-10-03 17:45:13,7.83,10660,Germany
C105370,00072,PAPER IVORY CANDLE,2,2010-10-03 17:45:13,4.57,10660,Germany
C105370,H0176,CERAMIC BLUE LANTERN,4,2010-10-03 17:45:13,2.37,10660,Germany
C105370,A0407,GLASS  STORAGE,3,2010-10-03 17:45:13,2.03,10660,Germany
C122942,N0220,RETRO GOLD FRAME,2,2010-10-03 19:24:09,2.26,10192,Portugal
C122942,00024,CERAMIC BLUE DECORATION,1,2010-10-03 19:24:09,3.85,10192,Portugal
C113234,G0328,VINTAGE WHITE LANTERN,1,2010-10-03 20:08:32,18.13,11484,France
C116892,G0161,RETRO BLUE CANDLE,12,2010-10-03 22:03:26,7.04,10266,United Kingdom
C116892,00429,WOODEN  HEART,1,2010-10-03 22:03:26,2.18,10266,United Kingdom
C116892,P0140,METAL CREAM HEART,12,2010-10-03 22:03:26,2.41,10266,United Kingdom
C116892,W0200,WOODEN GOLD FRAME,3,2010-10-03 22:03:26,6.64,10266,United Kingdom
C106323,00336,RETRO WHITE HOLDER,2,2010-10-03 22:41:58,1.89,10566,United Kingdom
C106323,E0065,JUMBO  DECORATION,1,2010-10-03 22:41:58,10.39,10566,United Kingdom
C104466,00078,GLASS CREAM LANTERN,3,2010-10-03 23:02:34,2.75,11768,United Kingdom
C111697,V0044,WOODEN GREEN BUNTING,24,2010-10-03 23:52:37,1.45,10519,United Kingdom
C111697,S0262,PAPER RED SIGN,1,2010-10-03 23:52:37,3.48,10519,United Kingdom
C111697,T0374,GLASS GREEN FRAME,1,2010-10-03 23:52:37,2.71,10519,United Kingdom
C111697,J0050,JUMBO  DECORATION,2,2010-10-03 23:52:37,6.81,10519,United Kingdom
C111697,J0266,JUMBO  HEART,1,2010-10-03 23:52:37,2.11,10519,United Kingdom
C109722,00039,CERAMIC RED HOLDER,4,2010-10-04 01:24:10,1.82,11823,France
C109722,00333,MINI  DECORATION,1,2010-10-04 01:24:10,2.33,11823,France
C102408,B0341,JUMBO CREAM HEART,1,2010-10-04 02:13:15,20.13,11578,United Kingdom
C103893,00168,VINTAGE  STORAGE,4,2010-10-04 03:22:10,7.08,10256,Australia
C103893,O0254,FABRIC PINK BUNTING,1,2010-10-04 03:22:10,6.06,10256,Australia
C113731,00162,FABRIC SILVER BUNTING,1,2010-10-04 03:31:14,2.32,11722,United Kingdom
C105582,00336,RETRO WHITE HOLDER,1,2010-10-04 04:25:08,2.03,10178,United Kingdom
C108505,00429,WOODEN  HEART,3,2010-10-04 04:25:42,2.2,10177,United Kingdom
C113522,U0029,MINI  BUNTING,1,2010-10-04 04:55:08,1.39,10675,United Kingdom
C113522,C0494,VINTAGE GREEN SIGN,4,2010-10-04 04:55:08,34.59,10675,United Kingdom
C113522,U0070,VINTAGE GOLD STORAGE,1,2010-10-04 04:55:08,2.52,10675,United Kingdom
C113522,00468,VINTAGE CREAM FRAME,1,2010-10-04 04:55:08,4.67,10675,United Kingdom
C106912,G0410,JUMBO PINK HEART,2,2010-10-04 05:17:52,4.36,10554,United Kingdom
C107322,00399,METAL PINK DECORATION,4,2010-10-04 05:18:18,3.15,10332,Australia
C105361,00042,JUMBO CREAM FRAME,3,2010-10-04 05:39:18,10.59,11419,United Kingdom
C121639,E0445,GLASS  HEART,2,2010-10-04 07:05:58,20.53,10329,Portugal
C121639,00000,VINTAGE RED FRAME,6,2010-10-04 07:05:58,2.1,10329,Portugal
C107665,H0131,PAPER IVORY HEART,4,2010-10-04 07:14:42,3.02,11880,United Kingdom
C111393,W0281,GLASS IVORY DECORATION,6,2010-10-04 09:23:04,4.54,10328,Spain
C102138,00099,METAL IVORY SIGN,2,2010-10-04 09:27:34,8.56,10261,Switzerland
C106948,E0347,PAPER GREEN LANTERN,6,2010-10-04 09:29:40,2.31,10503,United Kingdom
C106948,R0490,FABRIC GOLD FRAME,1,2010-10-04 09:29:40,19.47,10503,United Kingdom
C107584,M0268,PAPER GREEN BOX,12,2010-10-04 09:46:47,10.45,10864,United Kingdom
C116415,00102,GLASS WHITE BUNTING,4,2010-10-04 09:54:44,0.34,11082,United Kingdom
C116415,J0308,VINTAGE SILVER HEART,3,2010-10-04 09:54:44,2.83,11082,United Kingdom
C116415,W0202,RETRO BLACK BOX,2,2010-10-04 09:54:44,3.98,11082,United Kingdom
C102470,00129,RETRO SILVER BUNTING,1,2010-10-04 09:59:11,2.77,11575,Germany
C107950,00495,MINI RED BOX,1,2010-10-04 10:10:37,4.73,11116,United Kingdom
C120973,V0344,RETRO GREEN BOX,1,2010-10-04 10:27:17,2.72,10467,United Kingdom
C122241,O0254,FABRIC PINK BUNTING,2,2010-10-04 10:32:39,6.09,11365,United Kingdom
C122241,M0239,METAL PINK CANDLE,2,2010-10-04 10:32:39,12.38,11365,United Kingdom
C122241,A0350,JUMBO RED BUNTING,1,2010-10-04 10:32:39,5.64,11365,United Kingdom
C105669,H0476,CERAMIC  BOX,2,2010-10-04 10:47:48,8.66,11456,Germany
C105669,Q0322,CERAMIC  BOX,1,2010-10-04 10:47:48,1.28,11456,Germany
C105669,00039,CERAMIC RED HOLDER,1,2010-10-04 10:47:48,1.81,11456,Germany
C105669,A0305,MINI  BUNTING,1,2010-10-04 10:47:48,3.83,11456,Germany
C114899,K0278,FABRIC BLACK BUNTING,4,2010-10-04 11:07:10,1.13,10014,France
C109547,00444,WOODEN BLACK BOX,1,2010-10-04 11:13:40,6.49,10581,United Kingdom
C101503,00018,METAL  LANTERN,3,2010-10-04 11:13:50,3.61,10413,United Kingdom
C101503,00264,PAPER BLUE STORAGE,6,2010-10-04 11:13:50,7.78,10413,United Kingdom
C112251,U0355,PAPER GREEN SIGN,1,2010-10-04 11:20:54,8.41,10947,Japan
C105146,00216,FABRIC IVORY BUNTING,2,2010-10-04 11:23:37,8.9,11449,United Kingdom
C104057,V0379,METAL CREAM DECORATION,2,2010-10-04 11:54:55,2.67,10126,United Kingdom
C104057,Q0322,CERAMIC  BOX,3,2010-10-04 11:54:55,1.31,10126,United Kingdom
C100137,00207,JUMBO WHITE HEART,1,2010-10-04 12:02:15,4.62,10005,United Kingdom
C100389,C0212,CERAMIC  DECORATION,1,2010-10-04 12:03:46,13.72,11499,United Kingdom
C103466,A0166,MINI SILVER DECORATION,2,2010-10-04 12:16:02,11.23,11356,United Kingdom
C103466,00360,FABRIC IVORY BOX,1,2010-10-04 12:16:02,1.18,11356,United Kingdom
C115274,J0184,VINTAGE GOLD CANDLE,1,2010-10-04 12:16:09,2.99,10409,United Kingdom
C115274,G0010,METAL  HOLDER,4,2010-10-04 12:16:09,2.26,10409,United Kingdom
C108559,00378,PAPER IVORY CANDLE,1,2010-10-04 12:23:20,10.26,10715,United Kingdom
C108559,A0040,METAL BLACK STORAGE,1,2010-10-04 12:23:20,6.05,10715,United Kingdom
C108559,00447,JUMBO BLUE HEART,1,2010-10-04 12:23:20,1.73,10715,United Kingdom
C108559,C0425,JUMBO  HOLDER,24,2010-10-04 12:23:20,5.65,10715,United Kingdom
C121213,00459,RETRO  HOLDER,1,2010-10-04 13:08:04,5.19,11060,United Kingdom
C121213,00354,WOODEN PINK SIGN,1,2010-10-04 13:08:04,2.72,11060,United Kingdom
C107298,B0376,JUMBO  SIGN,6,2010-10-04 13:36:21,2.34,11709,Germany
C107298,00126,RETRO  LANTERN,1,2010-10-04 13:36:21,4.15,11709,Germany
C107298,L0275,GLASS  CANDLE,1,2010-10-04 13:36:21,4.8,11709,Germany
C107298,00183,PAPER BLUE LANTERN,2,2010-10-04 13:36:21,3.03,11709,Germany
C111345,00219,RETRO GOLD DECORATION,2,2010-10-04 13:51:28,2.27,10597,United Kingdom
C113291,T0458,VINTAGE  BUNTING,1,2010-10-04 13:57:48,6.73,10029,Australia
C115550,A0223,JUMBO GOLD BOX,1,2010-10-04 14:00:59,3.08,10048,United Kingdom
C115550,P0455,PAPER  BOX,12,2010-10-04 14:00:59,4.79,10048,United Kingdom
